Carla Interface.agents.Ego Vehicle_1.accelerations;Carla Interface.agents.Ego Vehicle_1.applied_input;Carla Interface.agents.Ego Vehicle_1.cruise_control_speed
[-0.1302403211593628, -0.06381046026945114, -1.9751481886487454e-05];[-0.0022747255861759186, 0.0, 0.0, 0.0, 0.5206407308578491];1.388.888.931.274.410
[-0.1302403211593628, -0.06381046026945114, -1.9751481886487454e-05];[-0.0022747255861759186, 0.0, 0.0, 0.0, 0.5206407308578491];1.388.888.931.274.410
[-0.13000331819057465, -0.06563063710927963, 4.3374631786718965e-05];[-0.0023142860736697912, 0.0, 0.0, 0.0, 0.5209967494010925];1.388.888.931.274.410
[-0.12972481548786163, -0.06590632349252701, -6.714976188959554e-05];[-0.0023241762537509203, 0.0, 0.0, 0.0, 0.5207223296165466];1.388.888.931.274.410
[-0.1319371908903122, -0.06611514091491699, -3.161052518407814e-05];[-0.002353846561163664, 0.0, 0.0, 0.0, 0.5205094814300537];1.388.888.931.274.410
[-0.13404050469398499, -0.06603562831878662, 0.00016912445425987244];[-0.0023835166357457638, 0.0, 0.0, 0.0, 0.5205340385437012];1.388.888.931.274.410
[-0.13404050469398499, -0.06603562831878662, 0.00016912445425987244];[-0.0023835166357457638, 0.0, 0.0, 0.0, 0.5205340385437012];1.388.888.931.274.410
[-0.1350007951259613, -0.06616131961345673, -0.0001081898735719733];[-0.002403296995908022, 0.0, 0.0, 0.0, 0.520574152469635];1.388.888.931.274.410
[-0.13930369913578033, -0.06792780011892319, 1.077449041986256e-06];[-0.002462637610733509, 0.0, 0.0, 0.0, 0.5205262899398804];1.388.888.931.274.410
[-0.13958391547203064, -0.06903919577598572, 0.00011742245987989008];[-0.0025021980982273817, 0.0, 0.0, 0.0, 0.5208563208580017];1.388.888.931.274.410
[-0.1447216272354126, -0.07130081951618195, 4.326223461248446e-06];[-0.002571428893133998, 0.0, 0.0, 0.0, 0.520626425743103];1.388.888.931.274.410
[-0.1447216272354126, -0.07130081951618195, 4.326223461248446e-06];[-0.002571428893133998, 0.0, 0.0, 0.0, 0.520626425743103];1.388.888.931.274.410
[-0.1465643346309662, -0.07246814668178558, -0.00020181864965707064];[-0.0026109893806278706, 0.0, 0.0, 0.0, 0.5210223197937012];1.388.888.931.274.410
[-0.1480489820241928, -0.07421045750379562, 8.050505130086094e-05];[-0.0026505496352910995, 0.0, 0.0, 0.0, 0.5210565328598022];1.388.888.931.274.410
[-0.1522577553987503, -0.07700014859437943, 0.0001223791332449764];[-0.0027197804301977158, 0.0, 0.0, 0.0, 0.521059513092041];1.388.888.931.274.410
[-0.15416793525218964, -0.07880915701389313, -0.00018151559925172478];[-0.0027692310977727175, 0.0, 0.0, 0.0, 0.5213098526000977];1.388.888.931.274.410
[-0.15416793525218964, -0.07880915701389313, -0.00018151559925172478];[-0.0027692310977727175, 0.0, 0.0, 0.0, 0.5213098526000977];1.388.888.931.274.410
[-0.15410538017749786, -0.08050248771905899, 0.00011293280840618536];[-0.00280879158526659, 0.0, 0.0, 0.0, 0.5212984085083008];1.388.888.931.274.410
[-0.15997950732707977, -0.08248943090438843, -0.00020716131257358938];[-0.0028879123274236917, 0.0, 0.0, 0.0, 0.5207369923591614];1.388.888.931.274.410
[-0.16463084518909454, -0.08344478905200958, 0.00016193381452467293];[-0.002957143122330308, 0.0, 0.0, 0.0, 0.5210390090942383];1.388.888.931.274.410
[-0.17182546854019165, -0.08664336055517197, 3.2445899705635384e-05];[-0.003065934404730797, 0.0, 0.0, 0.0, 0.5212208032608032];1.388.888.931.274.410
[-0.17182546854019165, -0.08664336055517197, 3.2445899705635384e-05];[-0.003065934404730797, 0.0, 0.0, 0.0, 0.5212208032608032];1.388.888.931.274.410
[-0.17528556287288666, -0.08969854563474655, -0.0001027806501952];[-0.0031450551468878984, 0.0, 0.0, 0.0, 0.5217333436012268];1.388.888.931.274.410
[-0.17819742858409882, -0.09327555447816849, 9.802942804526538e-05];[-0.0032241761218756437, 0.0, 0.0, 0.0, 0.5218511819839478];1.388.888.931.274.410
[-0.1822817176580429, -0.09803315997123718, -2.7018259061151184e-05];[-0.00336263794451952, 0.0, 0.0, 0.0, 0.5218849182128906];1.388.888.931.274.410
[-0.18839506804943085, -0.10078083723783493, 1.701530891295988e-05];[-0.003461538814008236, 0.0, 0.0, 0.0, 0.5215386748313904];1.388.888.931.274.410
[-0.18839506804943085, -0.10078083723783493, 1.701530891295988e-05];[-0.003461538814008236, 0.0, 0.0, 0.0, 0.5215386748313904];1.388.888.931.274.410
[-0.19265078008174896, -0.10210049897432327, 1.4987700524216052e-05];[-0.003540659788995981, 0.0, 0.0, 0.0, 0.5217148065567017];1.388.888.931.274.410
[-0.19937016069889069, -0.10516786575317383, -2.6459299988346174e-05];[-0.0036494508385658264, 0.0, 0.0, 0.0, 0.5216922760009766];1.388.888.931.274.410
[-0.20028792321681976, -0.10584533214569092, -2.7416894226917066e-05];[-0.003698901506140828, 0.0, 0.0, 0.0, 0.5219463109970093];1.388.888.931.274.410
[-0.20463572442531586, -0.10789532214403152, 4.4272554077906534e-05];[-0.0037780224811285734, 0.0, 0.0, 0.0, 0.5215781927108765];1.388.888.931.274.410
[-0.20463572442531586, -0.10789532214403152, 4.4272554077906534e-05];[-0.0037780224811285734, 0.0, 0.0, 0.0, 0.5215781927108765];1.388.888.931.274.410
[-0.2066114842891693, -0.10738812386989594, 0.00014115399972070009];[-0.0038373630959540606, 0.0, 0.0, 0.0, 0.5215655565261841];1.388.888.931.274.410
[-0.21023105084896088, -0.10733845084905624, -5.019821037421934e-05];[-0.0038868135306984186, 0.0, 0.0, 0.0, 0.5207841396331787];1.388.888.931.274.410
[-0.21956756711006165, -0.10837601870298386, -0.00016805273480713367];[-0.0039956048130989075, 0.0, 0.0, 0.0, 0.5206906199455261];1.388.888.931.274.410
[-0.22158300876617432, -0.10752788186073303, 0.00019902357598766685];[-0.004035165533423424, 0.0, 0.0, 0.0, 0.521257221698761];1.388.888.931.274.410
[-0.22158300876617432, -0.10752788186073303, 0.00019902357598766685];[-0.004035165533423424, 0.0, 0.0, 0.0, 0.521257221698761];1.388.888.931.274.410
[-0.2268388271331787, -0.11005158722400665, -3.980843393946998e-05];[-0.004114286508411169, 0.0, 0.0, 0.0, 0.5211337804794312];1.388.888.931.274.410
[-0.22838687896728516, -0.11084320396184921, -4.64986578663229e-06];[-0.004153846763074398, 0.0, 0.0, 0.0, 0.5214412212371826];1.388.888.931.274.410
[-0.23347604274749756, -0.11443818360567093, -0.00012350076576694846];[-0.004242857452481985, 0.0, 0.0, 0.0, 0.521327793598175];1.388.888.931.274.410
[-0.24333535134792328, -0.11859536916017532, 3.372841456439346e-05];[-0.0043714288622140884, 0.0, 0.0, 0.0, 0.5212990641593933];1.388.888.931.274.410
[-0.24333535134792328, -0.11859536916017532, 3.372841456439346e-05];[-0.0043714288622140884, 0.0, 0.0, 0.0, 0.5212990641593933];1.388.888.931.274.410
[-0.2490472048521042, -0.12191973626613617, -7.034106238279492e-05];[-0.004470330197364092, 0.0, 0.0, 0.0, 0.5220397114753723];1.388.888.931.274.410
[-0.25457727909088135, -0.12698453664779663, 5.907828381168656e-05];[-0.004579121246933937, 0.0, 0.0, 0.0, 0.522334635257721];1.388.888.931.274.410
[-0.26898571848869324, -0.13612261414527893, 6.345877045532688e-05];[-0.004796703811734915, 0.0, 0.0, 0.0, 0.5226196050643921];1.388.888.931.274.410
[-0.26831817626953125, -0.14548034965991974, 3.3918809094757307e-06];[-0.004954945761710405, 0.0, 0.0, 0.0, 0.523790717124939];1.388.888.931.274.410
[-0.28816527128219604, -0.1580752581357956, 4.177896698820405e-05];[-0.005241758655756712, 0.0, 0.0, 0.0, 0.524088978767395];1.388.888.931.274.410
[-0.28816527128219604, -0.1580752581357956, 4.177896698820405e-05];[-0.005241758655756712, 0.0, 0.0, 0.0, 0.524088978767395];1.388.888.931.274.410
[-0.29796096682548523, -0.1654544472694397, -6.498128641396761e-05];[-0.0054395608603954315, 0.0, 0.0, 0.0, 0.5240644216537476];1.388.888.931.274.410
[-0.31083768606185913, -0.1730247139930725, 8.118626283248886e-06];[-0.005676923785358667, 0.0, 0.0, 0.0, 0.5242311358451843];1.388.888.931.274.410
[-0.330331951379776, -0.18359430134296417, -9.084320481633767e-05];[-0.00600329739972949, 0.0, 0.0, 0.0, 0.5245969891548157];1.388.888.931.274.410
[-0.3395417630672455, -0.19131271541118622, 8.616096602054313e-05];[-0.006240659859031439, 0.0, 0.0, 0.0, 0.5256263017654419];1.388.888.931.274.410
[-0.3395417630672455, -0.19131271541118622, 8.616096602054313e-05];[-0.006240659859031439, 0.0, 0.0, 0.0, 0.5256263017654419];1.388.888.931.274.410
[-0.3357267677783966, -0.19688816368579865, 8.65377933223499e-06];[-0.006438462063670158, 0.0, 0.0, 0.0, 0.5254830121994019];1.388.888.931.274.410
[-0.35602816939353943, -0.20601306855678558, -4.334999175625853e-05];[-0.006735165137797594, 0.0, 0.0, 0.0, 0.5248826146125793];1.388.888.931.274.410
[-0.3667314946651459, -0.20660988986492157, 0.000132382643641904];[-0.006923077628016472, 0.0, 0.0, 0.0, 0.5230703949928284];1.388.888.931.274.410
[-0.3818381130695343, -0.20521770417690277, -9.41933540161699e-05];[-0.00714066019281745, 0.0, 0.0, 0.0, 0.5225829482078552];1.388.888.931.274.410
[-0.3818381130695343, -0.20521770417690277, -9.41933540161699e-05];[-0.00714066019281745, 0.0, 0.0, 0.0, 0.5225829482078552];1.388.888.931.274.410
[-0.3878093957901001, -0.20084063708782196, -7.753946192678995e-06];[-0.007259341422468424, 0.0, 0.0, 0.0, 0.5225964784622192];1.388.888.931.274.410
[-0.3922710418701172, -0.1972685307264328, -3.230905349482782e-05];[-0.007348352111876011, 0.0, 0.0, 0.0, 0.5219060778617859];1.388.888.931.274.410
[-0.3974965214729309, -0.18741297721862793, 4.503864147409331e-06];[-0.007427473086863756, 0.0, 0.0, 0.0, 0.5212612152099609];1.388.888.931.274.410
[-0.39997437596321106, -0.1826624572277069, 5.216116551309824e-05];[-0.007437363266944885, 0.0, 0.0, 0.0, 0.520128607749939];1.388.888.931.274.410
[-0.39997437596321106, -0.1826624572277069, 5.216116551309824e-05];[-0.007437363266944885, 0.0, 0.0, 0.0, 0.520128607749939];1.388.888.931.274.410
[-0.4026321470737457, -0.17663615942001343, 7.4140102697128896e-06];[-0.007427473086863756, 0.0, 0.0, 0.0, 0.5198060870170593];1.388.888.931.274.410
[-0.40237125754356384, -0.17058472335338593, -1.1178575732628815e-05];[-0.007378022652119398, 0.0, 0.0, 0.0, 0.5196663737297058];1.388.888.931.274.410
[-0.4044596254825592, -0.16744719445705414, -2.79703522210184e-06];[-0.007348352111876011, 0.0, 0.0, 0.0, 0.5194392204284668];1.388.888.931.274.410
[-0.4050444960594177, -0.164178267121315, 8.486914884997532e-05];[-0.007298901677131653, 0.0, 0.0, 0.0, 0.5196605920791626];1.388.888.931.274.410
[-0.4050444960594177, -0.164178267121315, 8.486914884997532e-05];[-0.007298901677131653, 0.0, 0.0, 0.0, 0.5196605920791626];1.388.888.931.274.410
[-0.4107218384742737, -0.1648772656917572, 0.00010926097456831485];[-0.007259341422468424, 0.0, 0.0, 0.0, 0.5198389887809753];1.388.888.931.274.410
[-0.4121171534061432, -0.1665162444114685, -0.00010137763456441462];[-0.007239561062306166, 0.0, 0.0, 0.0, 0.52094566822052];1.388.888.931.274.410
[-0.40976935625076294, -0.16927282512187958, 8.406673441641033e-05];[-0.007190111093223095, 0.0, 0.0, 0.0, 0.5213769674301147];1.388.888.931.274.410
[-0.4092932939529419, -0.17277993261814117, 4.151628309045918e-05];[-0.007160440552979708, 0.0, 0.0, 0.0, 0.5213733315467834];1.388.888.931.274.410
[-0.4092932939529419, -0.17277993261814117, 4.151628309045918e-05];[-0.007160440552979708, 0.0, 0.0, 0.0, 0.5213733315467834];1.388.888.931.274.410
[-0.4099313020706177, -0.17538826167583466, 6.555439995281631e-06];[-0.00714066019281745, 0.0, 0.0, 0.0, 0.5214501023292542];1.388.888.931.274.410
[-0.40603336691856384, -0.17536866664886475, -5.683625931851566e-05];[-0.007071429397910833, 0.0, 0.0, 0.0, 0.5215156674385071];1.388.888.931.274.410
[-0.4069550037384033, -0.17503394186496735, -1.6584574041189626e-05];[-0.007002198603004217, 0.0, 0.0, 0.0, 0.5209994912147522];1.388.888.931.274.410
[-0.40042105317115784, -0.17108166217803955, 5.154982500243932e-05];[-0.006893407087773085, 0.0, 0.0, 0.0, 0.5207394361495972];1.388.888.931.274.410
[-0.38358455896377563, -0.1611800640821457, -5.6550208682892844e-05];[-0.006646154914051294, 0.0, 0.0, 0.0, 0.5198525190353394];1.388.888.931.274.410
[-0.38358455896377563, -0.1611800640821457, -5.6550208682892844e-05];[-0.006646154914051294, 0.0, 0.0, 0.0, 0.5198525190353394];1.388.888.931.274.410
[-0.3717169761657715, -0.14941543340682983, 4.714422902907245e-05];[-0.0064087919890880585, 0.0, 0.0, 0.0, 0.5178657174110413];1.388.888.931.274.410
[-0.35989347100257874, -0.13276611268520355, 7.732537778792903e-05];[-0.006131868809461594, 0.0, 0.0, 0.0, 0.5164719223976135];1.388.888.931.274.410
[-0.3321419060230255, -0.10876936465501785, -9.380401024827734e-05];[-0.0056472537107765675, 0.0, 0.0, 0.0, 0.5152680277824402];1.388.888.931.274.410
[-0.34196972846984863, -0.08173910528421402, 5.110986967338249e-05];[-0.005301099270582199, 0.0, 0.0, 0.0, 0.5127435326576233];1.388.888.931.274.410
[-0.34196972846984863, -0.08173910528421402, 5.110986967338249e-05];[-0.005301099270582199, 0.0, 0.0, 0.0, 0.5127435326576233];1.388.888.931.274.410
[-0.3072860538959503, -0.05684705078601837, -4.809110032510944e-05];[-0.004747252911329269, 0.0, 0.0, 0.0, 0.5124843716621399];1.388.888.931.274.410
[-0.2925604581832886, -0.04597073048353195, -0.00010742827726062387];[-0.004391209222376347, 0.0, 0.0, 0.0, 0.5143210291862488];1.388.888.931.274.410
[-0.27549684047698975, -0.041314780712127686, 0.00010717662371462211];[-0.004035165533423424, 0.0, 0.0, 0.0, 0.5149837136268616];1.388.888.931.274.410
[-0.24400120973587036, -0.032502297312021255, 3.1904306524666026e-05];[-0.003520879428833723, 0.0, 0.0, 0.0, 0.5154212117195129];1.388.888.931.274.410
[-0.24400120973587036, -0.032502297312021255, 3.1904306524666026e-05];[-0.003520879428833723, 0.0, 0.0, 0.0, 0.5154212117195129];1.388.888.931.274.410
[-0.23357312381267548, -0.030250582844018936, -2.5957766411011107e-05];[-0.0032142859417945147, 0.0, 0.0, 0.0, 0.5142817497253418];1.388.888.931.274.410
[-0.23539145290851593, -0.033339254558086395, -0.00018255860777571797];[-0.0029175826348364353, 0.0, 0.0, 0.0, 0.5152378082275391];1.388.888.931.274.410
[-0.20374435186386108, -0.028371375054121017, 8.588268974563107e-05];[-0.0025021980982273817, 0.0, 0.0, 0.0, 0.5194108486175537];1.388.888.931.274.410
[-0.18384261429309845, -0.0335594043135643, -0.00014135826495476067];[-0.002215384738519788, 0.0, 0.0, 0.0, 0.5178951621055603];1.388.888.931.274.410
[-0.18384261429309845, -0.0335594043135643, -0.00014135826495476067];[-0.002215384738519788, 0.0, 0.0, 0.0, 0.5178951621055603];1.388.888.931.274.410
[-0.16747231781482697, -0.031096354126930237, 0.0002167359198210761];[-0.0019384616753086448, 0.0, 0.0, 0.0, 0.5173215866088867];1.388.888.931.274.410
[-0.13729757070541382, -0.019267654046416283, -0.00011476864892756566];[-0.0014934067148715258, 0.0, 0.0, 0.0, 0.5167888402938843];1.388.888.931.274.410
[-0.12215019762516022, -0.009297698736190796, 3.8175876397872344e-05];[-0.001176923280581832, 0.0, 0.0, 0.0, 0.5147923827171326];1.388.888.931.274.410
[-0.10359345376491547, 0.010900144465267658, -2.1041074433014728e-05];[-0.0007318682037293911, 0.0, 0.0, 0.0, 0.5143715143203735];1.388.888.931.274.410
[-0.10359345376491547, 0.010900144465267658, -2.1041074433014728e-05];[-0.0007318682037293911, 0.0, 0.0, 0.0, 0.5143715143203735];1.388.888.931.274.410
[-0.08907143026590347, 0.01952250488102436, 8.017566869966686e-05];[-0.00045494508231058717, 0.0, 0.0, 0.0, 0.5156731009483337];1.388.888.931.274.410
[-0.07225817441940308, 0.02374843694269657, -0.00011657855793600902];[-0.00017802200454752892, 0.0, 0.0, 0.0, 0.5160702466964722];1.388.888.931.274.410
[-0.04831196367740631, 0.03113294206559658, 0.00016081301146186888];[0.00017802200454752892, 0.0, 0.0, 0.0, 0.5161911249160767];1.388.888.931.274.410
[-0.03705250471830368, 0.03407469019293785, -0.00012123050692025572];[0.00040549456025473773, 0.0, 0.0, 0.0, 0.5158970952033997];1.388.888.931.274.410
[-0.03705250471830368, 0.03407469019293785, -0.00012123050692025572];[0.00040549456025473773, 0.0, 0.0, 0.0, 0.5158970952033997];1.388.888.931.274.410
[-0.033933013677597046, 0.030382955446839333, -4.379634447104763e-06];[0.0005835165502503514, 0.0, 0.0, 0.0, 0.5167141556739807];1.388.888.931.274.410
[-0.01654781587421894, 0.0338263139128685, 3.760591062018648e-05];[0.0007912088767625391, 0.0, 0.0, 0.0, 0.517779529094696];1.388.888.931.274.410
[-0.008750442415475845, 0.029410023242235184, -1.536550189484842e-05];[0.0008802198572084308, 0.0, 0.0, 0.0, 0.5194819569587708];1.388.888.931.274.410
[0.0002776829351205379, 0.023453528061509132, 3.908630242221989e-05];[0.0009593407739885151, 0.0, 0.0, 0.0, 0.5198081731796265];1.388.888.931.274.410
[0.004339335486292839, 0.017701052129268646, 1.5036211152619217e-05];[0.0009791209595277905, 0.0, 0.0, 0.0, 0.519809365272522];1.388.888.931.274.410
[0.004339335486292839, 0.017701052129268646, 1.5036211152619217e-05];[0.0009791209595277905, 0.0, 0.0, 0.0, 0.519809365272522];1.388.888.931.274.410
[0.004738426301628351, 0.013233441859483719, -6.680259684799239e-05];[0.000949450652115047, 0.0, 0.0, 0.0, 0.5197779536247253];1.388.888.931.274.410
[0.0082541573792696, 0.010168781504034996, -0.00010912552534136921];[0.0008802198572084308, 0.0, 0.0, 0.0, 0.5197121500968933];1.388.888.931.274.410
[0.008155758492648602, 0.009259057231247425, 0.00010513010056456551];[0.0008208792423829436, 0.0, 0.0, 0.0, 0.519557535648346];1.388.888.931.274.410
[0.00712410407140851, 0.007763993926346302, -0.0001032278742059134];[0.0007417583256028593, 0.0, 0.0, 0.0, 0.5201897025108337];1.388.888.931.274.410
[0.00712410407140851, 0.007763993926346302, -0.0001032278742059134];[0.0007417583256028593, 0.0, 0.0, 0.0, 0.5201897025108337];1.388.888.931.274.410
[0.006304723676294088, 0.005174221470952034, 3.891245069098659e-05];[0.0006527473451569676, 0.0, 0.0, 0.0, 0.5201607346534729];1.388.888.931.274.410
[0.00553637370467186, 0.003449586685746908, 2.0227564164088108e-05];[0.0005637363065034151, 0.0, 0.0, 0.0, 0.5200022459030151];1.388.888.931.274.410
[0.0019020659383386374, 0.0019020659383386374, -2.615147241158411e-05];[0.00044505498954094946, 0.0, 0.0, 0.0, 0.51987624168396];1.388.888.931.274.410
[0.008019267581403255, 0.006483662873506546, 6.611155640712241e-06];[0.00036593410186469555, 0.0, 0.0, 0.0, 0.5195275545120239];1.388.888.931.274.410
[0.008019267581403255, 0.006483662873506546, 6.611155640712241e-06];[0.00036593410186469555, 0.0, 0.0, 0.0, 0.5195275545120239];1.388.888.931.274.410
[0.004849663469940424, 0.005871789995580912, 7.089119026204571e-05];[0.0002769230923149735, 0.0, 0.0, 0.0, 0.5196415781974792];1.388.888.931.274.410
[-0.002865556627511978, 0.0016132022719830275, -0.00011015655036317185];[0.00012857145338784903, 0.0, 0.0, 0.0, 0.5202981233596802];1.388.888.931.274.410
[-0.005934236105531454, -0.0010246163001284003, 0.00013468429096974432];[1.978022191906348e-05, 0.0, 0.0, 0.0, 0.519952118396759];1.388.888.931.274.410
[-0.011252881959080696, -0.0038445547688752413, -8.833180618239567e-05];[-0.00010879121691687033, 0.0, 0.0, 0.0, 0.5202685594558716];1.388.888.931.274.410
[-0.011252881959080696, -0.0038445547688752413, -8.833180618239567e-05];[-0.00010879121691687033, 0.0, 0.0, 0.0, 0.5202685594558716];1.388.888.931.274.410
[-0.021878307685256004, -0.010260171256959438, -3.06058136629872e-05];[-0.0003065934288315475, 0.0, 0.0, 0.0, 0.5208778977394104];1.388.888.931.274.410
[-0.015573247335851192, -0.01827028952538967, -2.0226381820975803e-05];[-0.0004351648676674813, 0.0, 0.0, 0.0, 0.522063136100769];1.388.888.931.274.410
[-0.031178928911685944, -0.027627449482679367, 6.361692794598639e-05];[-0.000672527530696243, 0.0, 0.0, 0.0, 0.5214904546737671];1.388.888.931.274.410
